names	rpkm
AT2G47980	1.16058278697574e-11
AT2G15120	2.65985676778586e-13
AT1G68945	2.11780194082622e-11
AT1G53600	1.50505056058717e-12
AT5G23430	4.74552950322031e-12
AT5G55830	2.29696435971014e-12
AT2G37090	2.01969545962339e-13
AT4G17540	1.30938585920692e-12
AT3G27550	2.99775630366154e-12
AT5G56710	1.40623759245406e-10
AT4G34360	2.46974801336372e-12
AT1G55350	7.71384202452433e-12
AT3G60960	3.91801264248599e-12
AT3G46910	3.26691116523849e-14
AT5G08670	6.79466864569892e-11
AT4G04210	5.073652356862e-12
AT1G16780	3.82414456155384e-12
AT1G59359	3.88004360879182e-10
AT4G36210	4.93370257607446e-12
AT2G29270	3.76559853937147e-14
AT1G66430	6.88772675127465e-12
AT5G26910	4.65825376624421e-12
AT3G62790	2.27481376762822e-11
AT5G03560	2.68831524888587e-12
AT3G63050	9.18043390737906e-14
AT4G13615	2.62264830356402e-11
AT2G09250	1.48458090602885e-11
AT5G54300	9.10258083828663e-13
AT1G04980	1.00729760928187e-11
AT1G52245	4.8833368026002e-12
AT3G13070	6.30357993753717e-12
AT1G06780	2.7814071158914e-12
AT5G09325	1.40145754334869e-12
AT5G22910	1.24957663453299e-14
AT3G61090	2.58700788214089e-12
AT3G24590	3.94860662838492e-12
AT2G23820	4.99588074552636e-12
AT5G59700	9.8485857190696e-13
AT2G38270	8.04213413862137e-13
AT3G24260	6.45244020180556e-14
AT1G09927	3.2084735076151e-11
AT5G13870	1.40501290150755e-12
AT5G19910	3.55111550961339e-12
AT1G55110	6.69613714625901e-12
AT3G15080	2.79300052003432e-12
AT2G45290	6.11715482905317e-12
AT5G46920	5.75797802952819e-12
AT1G28930	2.55371224888361e-12
AT1G52420	6.44937524816096e-12
AT5G08020	7.50021338457556e-12
AT1G05575	5.1146281994566e-14
AT5G26731	8.96969921181506e-12
AT5G06380	8.62505088402676e-13
AT5G02455	3.97432869233623e-11
AT5G53530	3.38903868543432e-12
AT4G19350	8.22784322800242e-12
AT2G20900	4.59629899115317e-12
AT5G59500	8.31909319665731e-12
AT2G24300	6.26702274022877e-13
AT3G27540	1.75987628288326e-12
AT1G55335	4.96489499318766e-11
AT3G25520	1.74501880718755e-10
AT3G46613	1.19285243204432e-13
AT5G53700	1.03607754097564e-12
AT5G54440	4.96509886519493e-12
AT5G57160	1.28433748520592e-12
AT5G02940	2.36855529801582e-12
AT1G18640	6.69509694663733e-12
AT3G60340	1.14319742233074e-11
AT2G33250	2.67640869846818e-12
AT3G19010	7.10163308379873e-12
AT1G04700	7.90752453614403e-13
AT3G03120	3.14507492924087e-12
AT5G46470	1.24608936306822e-12
AT1G61370	3.4671386208182e-13
AT1G53035	2.94118945855596e-12
AT5G28000	5.55374898090544e-12
AT2G03890	2.10960560429805e-11
AT5G54145	7.2743658844829e-13
AT1G61300	9.37323785050656e-13
AT4G26260	5.80414482758269e-13
AT3G25013	4.01767023573469e-13
AT4G32810	2.22198002047471e-14
AT4G28700	2.69688375940455e-13
AT4G16447	5.99709546607643e-11
AT1G22810	3.14936721512445e-13
AT2G41180	5.91883252461599e-13
AT2G32250	2.32815089460479e-12
AT2G34925	8.34189630420167e-13
AT4G05590	3.13575043284782e-13
AT2G26440	1.76449059264936e-11
AT5G47175	2.45571426190614e-13
AT4G07405	1.77468420558633e-12
AT5G51830	7.42082164190614e-12
AT3G45260	5.91320243524619e-14
AT1G79850	3.50352031662777e-11
AT5G48790	1.82464245090224e-12
AT2G27050	3.27285776121617e-12
AT5G64900	1.68433370732378e-11
AT2G17870	3.56196108838277e-11
AT3G26330	3.67658252267235e-13
AT2G47900	1.46451430749999e-11
AT3G18760	7.57834060733156e-12
AT2G19440	5.82395972489848e-13
AT1G11850	1.54754373190709e-12
AT1G22530	5.6969316536493e-13
AT3G54210	2.68762758767051e-11
AT2G21465	1.20160472207825e-11
AT1G19050	1.90985259072484e-12
AT4G03175	1.85724527191535e-13
AT5G64270	2.32839165939079e-11
AT4G30610	8.85503716041621e-12
AT2G02960	4.61907191551587e-12
AT2G39180	9.69591281661692e-14
AT1G56540	1.1129221667769e-13
AT5G45850	1.817869732469e-12
AT2G22640	5.5559464547834e-12
AT4G23970	4.80300846809898e-13
AT2G18620	7.98152177567438e-14
AT1G52700	1.95393387283836e-13
AT1G53250	7.91597705423173e-13
AT5G59350	1.42856980676205e-12
AT4G28210	5.400829734873e-12
AT5G01910	4.19824737854541e-12
AT1G72710	1.2287564218586e-11
AT5G37710	4.33395238571177e-12
AT1G28980	2.04296979910689e-12
AT3G13520	2.58635178492002e-11
AT4G15750	3.2557035137957e-11
AT1G21970	7.00052392551106e-14
AT5G02350	1.04651900038996e-12
AT2G45200	8.76360493774298e-12
AT4G36052	2.48676597291461e-12
AT4G31590	6.13580537409157e-12
AT5G02085	3.97037013877525e-13
AT5G41480	2.03246144079293e-12
AT4G32170	1.41746339838513e-11
AT2G24500	1.2953217694359e-11
AT3G56040	2.43008366052056e-12
AT2G31880	2.7192732803015e-12
AT2G17980	1.63824226564524e-11
AT2G43680	2.53897611839571e-11
AT1G04140	1.23822162578364e-11
AT5G51740	4.38809311472034e-12
AT3G20475	2.81328089692924e-13
AT1G27980	3.31748966322248e-13
AT4G28540	4.63899740079245e-12
AT2G05120	6.30469420262525e-12
AT1G55660	2.37011202183969e-13
AT1G70750	2.50913409650574e-12
AT1G09930	1.17948834624982e-13
AT4G04325	7.7034780896375e-12
AT3G56930	2.57544232966138e-12
AT2G04110	1.3370609607004e-12
AT3G61520	1.2941866667634e-11
AT4G34215	1.46150916397647e-11
AT2G03010	9.13089919205147e-13
AT1G65980	1.03328787070028e-10
AT4G00460	2.13784631647364e-12
AT4G37445	5.54606213110488e-13
AT3G52610	8.15431397990084e-12
AT5G05400	3.77539968080659e-14
AT3G47680	5.57503862686523e-12
AT4G00040	3.89599405904062e-12
AT2G26780	2.38406285328456e-12
AT3G63180	4.24260094756855e-12
AT5G46260	7.54844170152941e-15
AT1G71470	3.36544908901599e-13
AT3G18900	6.30333473292949e-13
AT5G28430	2.80771459883213e-13
AT4G36150	1.24459933418624e-12
AT3G06040	1.83989314549925e-11
AT3G58830	3.39414320846779e-12
AT4G03995	3.21076112958596e-12
AT4G02980	7.57809333586419e-12
AT2G02990	2.91678351209445e-12
AT4G08910	1.34419495627842e-12
AT5G48910	3.13059400870336e-12
AT2G04120	1.39657198418363e-12
AT3G61250	8.16000733928636e-12
AT4G15210	7.55473206961402e-12
AT2G42390	4.2703651412366e-12
AT5G04340	4.1713244556151e-13
AT5G19020	2.6372882861198e-12
AT5G38180	2.51242821714646e-13
AT5G41030	2.23613857764526e-13
AT5G44417	6.26299031677846e-14
AT1G72855	1.02471099880403e-12
AT1G50130	8.03821331396901e-13
AT3G28850	8.68886544143382e-13
AT5G64600	1.80858579533545e-12
AT5G17305	1.45698404199699e-12
AT4G03020	7.15617533838241e-12
AT1G06247	1.62115662293835e-11
AT4G37910	4.17737969595711e-11
AT5G59390	1.00516010772371e-11
AT3G59295	2.11532497949192e-12
AT4G03420	4.99619614203807e-12
AT1G20770	5.87679476616096e-12
AT3G10420	2.77782654616282e-12
AT2G35965	2.69410950476577e-14
AT1G27560	2.24239397119285e-13
AT5G10940	3.36081142877769e-12
AT1G30540	1.29371080749723e-12
AT4G21280	3.56430503330853e-11
AT4G28040	9.88983107294925e-13
AT5G27037	1.63125118912044e-14
AT5G48100	1.37961744554848e-13
AT2G46710	2.05545284390122e-12
AT1G08260	1.76106760207967e-12
AT5G63610	5.85019564640735e-12
AT1G33810	8.19486002455199e-12
AT4G33690	2.97575705948155e-12
AT2G09665	6.62938097516404e-14
AT1G62350	1.76184157490629e-12
AT5G20225	3.21926439491479e-13
AT5G19950	2.5370919283572e-12
AT5G08300	2.12310971511401e-11
AT5G08500	5.02173402017486e-12
AT3G63060	5.75598633875354e-13
AT5G15110	1.63640405840015e-14
AT4G02750	2.69180914972709e-12
AT1G13195	3.0983416678818e-12
AT4G17914	9.25069233013961e-14
AT4G31620	7.48649577995299e-13
AT4G11280	2.56231623961452e-12
AT1G53540	8.05838087425495e-14
AT1G05820	2.62542685350342e-13
AT1G50380	6.05089766517073e-12
AT1G01140	2.80412893226915e-12
AT1G34190	1.33514295804718e-11
AT5G17490	6.10537496454407e-13
AT3G25610	4.55618032952211e-13
AT1G11200	5.63592282003107e-12
AT2G33340	1.59875549727374e-11
AT4G18330	2.80084569232396e-13
AT3G52260	1.39732023860605e-12
AT5G66970	5.33275204913931e-14
AT1G22790	4.74557176936043e-12
AT2G26600	7.40600045389208e-12
AT2G41870	6.50298786926662e-13
AT5G59120	2.74388931879314e-11
AT4G16600	2.0295857362043e-12
AT1G67560	2.08755418293709e-12
AT4G19000	1.64680808056981e-13
AT4G19120	7.58260930972329e-13
AT1G25490	1.86392889281322e-11
AT1G03380	1.97937753547076e-12
AT5G27000	5.81977067342066e-13
AT3G56500	2.18450083940646e-13
AT2G27740	6.7452964907268e-13
AT1G40091	4.19828815445989e-14
AT3G06690	2.5142839539759e-12
AT5G62830	3.76559853937147e-14
AT2G02835	4.24621943022802e-14
AT2G33160	5.2314260073893e-13
AT2G02515	4.87111082697501e-12
AT4G04670	2.08362856913717e-12
AT5G54160	4.15343860038691e-12
AT3G48200	7.35242478389367e-13
AT4G20953	3.65797383330336e-13
AT5G64670	2.19443038867649e-11
AT3G06620	2.099203644315e-12
AT2G37000	7.23806665352241e-13
AT3G59380	1.41734505197157e-11
AT3G09300	1.05150301304972e-11
AT4G03210	2.19243534820247e-10
AT4G08260	1.22199541479856e-13
AT5G25045	1.63973384282827e-14
AT4G34660	4.55479003712806e-12
AT1G71940	4.20681136126999e-12
AT5G23890	9.02329749615097e-12
AT2G31570	9.1726618622548e-12
AT5G36670	4.46136432889857e-12
AT5G35960	4.52529707996846e-14
AT5G65380	1.56140860439607e-12
AT1G79950	3.14149722153006e-12
AT1G04430	4.50406328191175e-12
AT1G79720	1.86418331277733e-11
AT4G30460	5.88680421008884e-13
AT1G32500	6.91295884363343e-12
AT4G12790	1.17914711844343e-11
AT1G79985	1.04130321788036e-11
AT1G69050	2.70552137655491e-12
AT3G53120	5.67338922537232e-12
AT2G14247	3.31772314127605e-14
AT3G02620	7.87003808253614e-13
AT1G49400	1.23422527166466e-11
AT3G11170	7.75014435024829e-12
AT1G79840	4.69053837685223e-13
AT1G77460	2.02424828621378e-12
AT1G57560	4.2912969430721e-12
AT5G11690	6.63876973578517e-12
AT2G34410	2.55992043200385e-12
AT4G36630	4.16924251114527e-12
AT4G19860	9.02277128314144e-12
AT1G04013	1.46220620702207e-13
AT4G11410	2.38684001311199e-12
AT2G44798	6.49142339389524e-14
AT3G08740	8.44325876675668e-12
AT2G24580	1.02017865287882e-12
AT2G30630	2.83634837185352e-14
AT1G48320	2.41215392023153e-12
AT5G63750	5.40122600970863e-13
AT1G21370	4.0783529729651e-12
AT1G22330	2.67650675876453e-12
AT4G29040	4.46984510124837e-11
AT1G21720	2.60272704849928e-11
AT1G55100	3.30040829584981e-12
AT3G61172	6.1855375580635e-13
AT1G23985	1.35020743371825e-12
AT3G50050	2.20523466379867e-12
AT3G45090	4.94700729431578e-12
AT1G52340	5.95912055491106e-12
AT3G13061	4.61945400434997e-12
AT3G60820	4.28301086696864e-11
AT1G23080	2.4936509437524e-12
AT1G25380	4.95788580673423e-12
AT3G26070	1.36344926399224e-11
AT4G02670	2.80538526243594e-12
AT1G17410	1.45884481344271e-12
AT4G18440	6.04794231707752e-12
AT3G12550	4.21006740721524e-12
AT5G17610	5.2139671184042e-12
AT5G54064	9.11967656848178e-13
AT5G06260	4.6223809785607e-12
AT3G13430	2.52674326813873e-12
AT5G40460	3.07159501251412e-12
AT1G25150	9.06864273808184e-11
AT3G61260	6.4827198094565e-12
AT1G20680	9.04809798227592e-12
AT5G10160	1.03640582916986e-11
AT5G59080	1.22924454014059e-12
AT5G65640	3.03931393949172e-12
AT5G49460	1.49201299561316e-11
AT5G58830	1.5208150910849e-12
AT3G51510	4.38196326121751e-12
AT1G49032	1.2388923504741e-12
AT5G06320	3.84260103164675e-11
AT5G11340	5.68766602612738e-12
AT1G41880	1.20939098385515e-10
AT1G17690	2.56959679936262e-12
AT1G70080	1.16562886319985e-14
AT5G43525	9.15040445067268e-12
AT3G02320	3.26835369744133e-12
AT5G48880	7.35440434282425e-12
AT5G65800	1.75521364637693e-14
AT3G23890	2.16631606628506e-11
AT3G43470	1.90522139759093e-13
AT5G66040	2.25969434011007e-12
AT1G11170	2.71224487166397e-14
AT5G49920	6.38261588149919e-13
AT1G28310	3.01819406061446e-12
AT2G45760	8.13977866086359e-14
AT4G02360	2.38037368003481e-12
AT4G16250	2.83438151586302e-12
AT5G01120	3.48097838266021e-13
AT4G04800	3.24965567006305e-12
AT5G63380	2.52396730507559e-12
AT2G17140	1.33912198680759e-12
AT1G03400	1.13890433210262e-13
AT3G51470	1.46619341717756e-12
AT1G06770	1.46138397297876e-12
AT2G32270	1.26792706063452e-14
AT5G17780	7.65036158948255e-14
AT3G06020	7.56103293038934e-13
AT3G08870	8.75910964592929e-14
AT5G42232	6.46769847723268e-12
AT3G10605	5.71378175873459e-12
AT2G45315	4.62655906471975e-12
AT3G61300	1.66506393925242e-13
AT3G52105	1.28934093988079e-11
AT1G77520	5.63916742781942e-12
AT5G18065	1.71827272343442e-12
AT3G57050	6.75821405555725e-12
AT1G56420	2.61689688184568e-12
AT1G18090	1.602478725214e-12
AT5G13220	3.73548690024389e-12
AT2G07717	3.29994363404778e-13
AT4G00550	2.6119104167507e-12
AT2G17650	2.4876795838729e-12
AT3G20520	1.27422822429673e-10
AT2G43040	3.41598122004219e-12
AT4G21760	4.48502100313207e-13
AT2G45243	1.5109464139228e-12
AT2G01930	3.12679616229489e-12
AT1G66200	4.56226416420338e-11
AT3G19270	7.04254684455544e-13
AT4G10330	5.25115802871531e-12
AT5G19300	3.12825344497475e-12
AT1G47870	4.63771212911009e-12
AT4G26430	3.58914233477908e-12
AT1G32870	5.18720699540676e-12
AT1G73670	1.73306989456098e-12
AT5G63940	1.09912244300975e-11
AT1G09010	5.65122200796174e-12
AT4G36140	8.78598618961147e-12
AT2G06950	2.54304346054346e-11
AT5G12860	1.44515612726491e-11
AT2G37260	4.80300846809898e-13
AT3G04380	1.31554016210836e-12
AT3G12030	6.65950644635144e-12
AT1G12672	3.11088583045822e-12
AT2G24630	4.58860352066538e-12
AT4G09250	2.27548529936774e-11
AT2G32100	3.06131890464789e-13
AT3G49670	4.965881799913e-12
AT4G37440	6.07503584005363e-12
AT5G25620	1.42132403713668e-13
AT3G03000	1.92886776245464e-13
AT4G26690	4.09943510832774e-12
AT5G03460	1.65583168649074e-11
AT5G19175	2.61824649344024e-13
AT5G48770	6.06576305807554e-13
AT1G62530	3.41456816705718e-14
AT1G08350	3.94574566476093e-12
AT5G52230	9.38703648948309e-13
AT5G23212	2.58851299984179e-13
AT1G09323	6.72186892437852e-12
AT2G44400	3.8825175518359e-14
AT3G51890	4.6519058803732e-13
AT2G38950	4.66779953260235e-12
AT3G46460	4.84464910433463e-12
AT4G15710	1.95223224409945e-13
AT1G63760	3.11111863279035e-12
AT3G26237	3.91424822727881e-13
AT2G22790	7.56056583955194e-13
AT5G59970	1.15087677853363e-10
AT3G21175	4.52824979940415e-12
AT2G01610	7.89459264510343e-12
AT2G21130	2.57153871665975e-11
AT4G34250	9.00101601218492e-12
AT5G20540	2.06532755285094e-12
AT2G48010	2.51903468066879e-12
AT5G30490	4.41906481190954e-12
AT5G06930	9.85966601085311e-13
AT3G49540	9.54281945635455e-13
AT3G58780	1.09015256921027e-11
AT3G11470	1.39695848221434e-12
AT1G75945	1.58345382752685e-11
AT1G80770	2.42737160891166e-12
AT1G09793	3.8636072684784e-13
AT1G36590	2.41805160707806e-14
AT2G23940	7.75288897635799e-12
AT5G00980	1.45664178593826e-12
AT5G44570	5.2301991251174e-14
AT5G03406	1.18284714603463e-12
AT3G42450	1.5988850940982e-14
AT2G27750	6.65370897874262e-14
AT3G26350	4.54519030237268e-13
AT5G02820	1.00904943121105e-11
AT2G30890	1.68280110158463e-12
AT4G02314	1.36554152890094e-13
AT1G08180	1.43989877690449e-12
AT1G69250	9.65066296887142e-12
AT4G05200	8.38121277368581e-14
AT2G41082	1.54968862966441e-13
AT1G01460	3.84818329686742e-14
AT5G17380	1.33058727394224e-11
AT5G55810	9.38985194349066e-13
AT4G08100	3.68336352810028e-14
AT1G23340	6.25422661408983e-13
AT1G75910	1.96120681093279e-14
AT3G30340	1.69650123668525e-13
AT5G15630	5.86672678427393e-13
AT5G05410	1.71140233564408e-12
AT4G37300	1.94256210335336e-11
AT3G60980	2.92281437447362e-12
AT5G15730	4.51675393572949e-12
AT5G05490	1.22606630246719e-13
AT3G11830	3.79075617345163e-11
AT3G19620	2.18140883538749e-13
AT3G14280	1.06134772490187e-12
AT3G47290	4.16377717406701e-12
AT5G12060	4.26964212450444e-12
AT3G20810	2.5547245312165e-11
AT2G34650	4.16327331357098e-12
AT5G24290	2.06978960811343e-12
AT4G03823	4.3866186210662e-13
AT5G18620	1.12331018468643e-11
AT3G54360	4.9135690037553e-12
AT2G06430	7.77335775651603e-15
AT4G22740	1.26840322538218e-11
AT2G01070	7.37625353799073e-12
AT2G41705	3.41857673160762e-12
AT2G02900	5.03648804640934e-13
AT3G13760	1.36134073896376e-13
AT4G13950	9.94689623226943e-12
AT5G24800	8.26957737776674e-12
AT1G09176	5.09307779973979e-14
AT5G04475	8.71596388328169e-12
AT2G07826	3.56682432139154e-13
AT1G19200	3.00935385345621e-14
AT1G11060	2.56100308776096e-12
AT4G08115	2.53054528500679e-14
AT5G63730	2.2579522997601e-14
AT1G03770	1.95919547945733e-12
AT2G35130	3.13059400870336e-13
AT2G33450	1.80471816793899e-11
AT2G24140	2.28498512502503e-13
AT5G28380	7.93842248996219e-14
AT3G62770	5.71554359387433e-12
AT5G52965	5.17895665855087e-11
AT1G14800	7.2865466712955e-14
AT1G24265	1.61493867722923e-12
AT1G03800	3.11876351271009e-13
AT4G23650	2.48561914038763e-11
AT4G05435	1.76891287483645e-13
AT1G43620	3.40683548345425e-12
AT1G08280	2.21663198833374e-12
AT1G47740	4.13910374409865e-12
AT2G01035	3.02441317215574e-14
AT2G43445	1.91640883973767e-13
AT1G27320	7.51395256514631e-12
AT3G14430	1.31122131179102e-11
AT1G61040	7.39177135690821e-12
AT3G10860	6.28893699094797e-11
AT3G28220	6.01063009174933e-12
AT1G70200	5.01626118678521e-12
AT2G13860	1.90355453722558e-14
AT2G40780	4.03199043048198e-12
AT3G19910	5.37821778597033e-12
AT2G32320	2.11620089045652e-12
AT3G03020	6.80570365778309e-12
AT3G02580	6.50560316426562e-12
AT3G10185	6.22741454615475e-13
AT1G64700	7.79843310411769e-13
AT3G52920	3.00056869285936e-11
AT5G04070	2.38188773630609e-12
AT3G13772	1.9631723870778e-11
AT3G52270	6.10234349733228e-13
AT1G60430	2.48756642008343e-12
AT2G07767	1.96545874981828e-13
AT3G06120	1.99574650160414e-14
AT4G04350	1.85613496224193e-12
AT5G08215	9.346060292306e-14
AT3G63090	6.08077332800266e-12
AT2G28220	2.72857140211793e-14
AT1G31900	6.35174925598121e-13
AT5G40316	1.00450731119522e-13
AT2G45630	2.58816232784894e-12
AT4G37820	9.90169471796104e-12
AT3G49690	4.6911660975611e-14
AT5G46960	1.99227784638204e-11
AT5G37140	4.50468496076364e-14
AT1G10490	3.94403995945497e-12
AT5G07105	2.43373919021123e-13
AT1G07967	3.29661035764975e-12
AT2G33530	3.88015829414257e-12
AT5G13250	3.78475814055027e-14
AT1G76150	5.16988691898992e-12
AT5G64660	1.65633589833194e-12
AT1G59312	3.87146412108334e-14
AT1G02705	2.20576118820847e-13
AT5G19010	9.71637488026766e-12
AT2G42120	6.50719447851805e-12
AT5G14600	3.62307925310362e-12
AT4G12555	1.90455430326404e-13
AT1G05400	1.34505615482742e-13
AT4G36160	3.31924155003636e-13
AT2G05330	3.92029339828619e-14
AT3G21360	2.65436532175628e-12
AT5G67080	7.06240121563917e-13
AT4G16695	7.33743877262846e-12
AT5G37250	6.33409850378118e-13
AT5G03255	1.86564558911627e-12
AT2G16370	6.87378329892927e-12
AT2G45850	1.76731638307216e-11
AT1G17065	1.25985109209545e-12
AT1G10790	6.87227680369184e-14
AT1G63770	1.44120394243927e-11
AT1G01830	3.04460205096235e-12
AT3G50760	3.01223821817198e-13
AT1G71350	6.60339543862558e-12
AT2G42730	4.9948641782572e-13
AT5G64430	8.68058771609455e-12
AT1G01715	1.82483334636354e-12
AT1G75040	1.17746534150079e-11
AT3G53450	3.50624976678256e-13
AT1G60030	4.22541333561919e-13
AT1G71440	5.55074470187481e-12
AT3G60380	9.31635702753381e-12
AT3G27890	4.94262303970297e-12
AT2G07617	5.66604905221051e-13
AT5G57720	5.86407997891792e-13
AT1G25097	3.69630413063616e-11
AT2G47270	2.826714894644e-13
AT5G17600	2.73887567478454e-13
AT1G52760	2.32976419831001e-11
AT1G51402	1.72936936794741e-12
AT3G28570	8.26691568430961e-13
AT3G15840	1.04690761980117e-12
AT3G46520	6.23874648329415e-13
AT3G57720	1.16775209571615e-12
AT2G24370	2.74440317362366e-14
AT5G59030	8.60225721920267e-12
AT3G58860	4.57285169409171e-14
AT3G56190	1.82093800192325e-11
AT1G67590	1.47484347469841e-11
AT4G30570	1.24955905961548e-12
AT3G04400	2.97659520826731e-10
AT3G15780	1.41910703988753e-12
AT1G76892	3.53208252605331e-13
AT5G35090	1.01355411617182e-12
AT3G55460	1.68904499544066e-11
AT2G18465	2.66232583313993e-12
AT4G13918	1.49536964676896e-12
AT1G25250	7.1051761699708e-13
AT5G51190	1.35420923405529e-12
AT2G36890	2.85034432670153e-12
AT4G24200	4.55998199171912e-12
AT4G02830	2.14919101980399e-13
AT5G22320	7.50550614198525e-12
AT5G46840	1.47465107496487e-11
AT3G50810	1.32573362770001e-12
AT1G11310	2.62280545465303e-12
AT5G16790	2.00195660364176e-12
AT1G09540	1.70012723905269e-12
AT4G33770	7.98689324949099e-13
AT2G32520	9.04695547964682e-12
AT2G19796	2.67621505049057e-13
AT1G23750	2.30586199715127e-12
AT5G10010	1.20875713113824e-11
AT2G36730	2.31372116335943e-12
AT4G11130	5.37482252908709e-12
AT5G64410	3.94871047349928e-12
AT2G43780	7.13621575878654e-12
AT4G16220	1.10624508645965e-13
AT5G08180	3.46002844607309e-11
AT3G29076	2.21745091321732e-14
AT3G59720	9.30528969313505e-14
AT1G04310	4.03183339576121e-12
AT3G59650	1.51728219651537e-11
AT1G45201	4.00103500560654e-14
AT4G13680	5.36502828884492e-13
AT2G03380	1.20705705078502e-12
AT5G54180	3.22168739497589e-12
AT3G28960	1.20314246629553e-13
AT1G32170	6.42291612117738e-13
AT3G59640	3.51685803240652e-12
AT2G19580	1.23718434422563e-12
AT5G59730	6.24129499084452e-12
AT4G25880	5.30673862450936e-12
AT1G77540	2.5428122575774e-11
AT1G69030	5.75653348574391e-12
AT2G28380	1.87889709503354e-11
AT5G65740	3.54592048585351e-12
AT4G03290	1.66038067464044e-13
AT5G67455	1.02148489955344e-12
AT5G59040	5.00175364608928e-14
AT3G08000	1.18677972875391e-12
AT2G15290	1.88855387668437e-11
AT3G28840	2.17924963546558e-14
AT5G59420	1.01978602838697e-11
AT3G59940	4.16918126090638e-12
AT5G08760	3.81712778254182e-13
AT3G54690	6.82126293664178e-12
AT3G17530	7.65036158948255e-14
AT1G63300	5.73409944425885e-12
AT2G32415	2.01549099233811e-12
AT1G32260	5.69414516321321e-12
AT1G04290	6.57188343143122e-12
AT5G42830	5.92205453470015e-14
AT2G13550	3.63104908958523e-12
AT5G38890	6.42001217566285e-12
AT5G07445	2.56273596707755e-13
AT5G56790	2.35831762552248e-12
AT4G31354	4.79723215003752e-13
AT4G29120	1.68179281110075e-11
AT3G07315	1.0469396442278e-10
AT3G22170	1.07950446338852e-11
AT3G21780	6.73610785154438e-14
AT1G23260	6.57031535204486e-12
AT5G52090	1.78634058788903e-14
AT1G12020	7.46487706787112e-13
AT1G03970	1.01559997813886e-11
AT5G00975	7.11033606551907e-14
AT4G23780	6.44410102222326e-13
AT5G06150	2.26193166123889e-11
AT5G08120	7.65416835046608e-12
AT5G06395	4.68992291198145e-11
AT4G03650	7.92108211755074e-15
AT1G28210	7.00697716508075e-13
AT3G09390	1.79823321152895e-10
AT1G08663	1.1660036634774e-12
AT1G62975	3.47843778744818e-14
AT4G32212	1.3486701956533e-12
AT2G15440	8.04604976350628e-13
AT4G13270	8.45288908305918e-12
AT4G16840	1.47011002435732e-12
AT3G24440	1.16169762102719e-11
AT3G10030	6.86930772431504e-12
AT2G41250	2.81362910488591e-12
AT5G24860	2.37788288092769e-13
AT4G12000	1.20290031313422e-12
AT5G48050	7.8152400720145e-14
AT5G10965	4.69589101305504e-13
AT1G34355	4.05281575418952e-12
AT4G26210	1.04625387041432e-11
AT5G50280	3.66422226689327e-12
AT3G22420	1.46151352606537e-11
AT4G35850	1.14308671175334e-11
AT5G16453	1.12654387038068e-11
AT1G26560	5.1376201898712e-12
AT5G16440	3.01967695776103e-11
AT5G59690	2.10850135052582e-10
AT2G07712	8.58712515460814e-13
AT1G59880	1.53222734933017e-12
AT2G45860	1.59796135919563e-11
AT3G09540	2.36193922176438e-13
AT5G45880	3.50838220637264e-11
AT3G24170	7.3282334610753e-12
AT1G05207	8.27846270485435e-11
AT2G37020	7.71429446254448e-12
AT5G43280	6.4423954048188e-12
AT4G32710	1.53854053551338e-11
AT3G07610	5.2520488987484e-12
AT5G27350	1.47060685099617e-13
AT1G26290	9.88234444836716e-13
AT1G77765	5.29734200897238e-13
AT4G09920	2.3738571198426e-12
AT1G52710	6.51328494551366e-13
AT5G56140	2.0289184612305e-12
AT2G45280	1.81313569670736e-12
AT3G03030	2.82380916786361e-12
AT4G19210	1.81490720202901e-11
AT5G18480	7.93405802766757e-12
AT5G61720	2.4942607467932e-13
AT4G37780	4.7903188816575e-14
AT1G53520	5.32376786999515e-12
AT2G35390	3.14608020433241e-12
AT1G74710	4.5772101565513e-13
AT1G07615	4.48999577067419e-12
AT2G45680	7.57399732443635e-12
AT5G01920	6.92991491887245e-12
AT4G23070	3.5621526457905e-13
AT3G06380	6.30941647064456e-12
AT3G17410	5.41993427237702e-12
AT2G28510	5.04062357911607e-12
AT5G25820	2.90548709487775e-13
AT3G25620	1.01123017105821e-14
AT5G05480	7.25945655497705e-12
AT4G33900	3.18373256665033e-14
AT4G31380	2.13310081965572e-12
AT1G66900	3.01933839603847e-12
AT5G46640	2.72502586119619e-12
AT2G11225	6.27748349484643e-12
AT2G24550	2.04547497359997e-12
AT1G11650	2.32169177422142e-11
AT1G50900	9.03867050394336e-12
AT4G00490	5.76732818375601e-12
AT3G52810	1.30817871335308e-14
AT5G63710	2.48715459081943e-13
AT4G25000	1.23823901238552e-13
AT1G29230	9.4414079849799e-13
AT3G07525	1.73411283341261e-12
AT5G13670	6.1962022779912e-12
AT5G35730	7.24394463296244e-12
AT4G18240	3.33090286971166e-12
AT4G37660	1.61167617485099e-11
AT1G27350	2.11292811513793e-11
AT1G64360	1.79963840864254e-13
AT4G40080	1.80925871374933e-13
AT2G01950	2.07775550109168e-12
AT4G08345	4.26620163931144e-13
AT4G26240	1.49358460730319e-11
AT2G25964	2.35036108832436e-12
AT4G22270	6.9488522088146e-13
AT1G60987	3.63080990579697e-13
AT5G19050	3.03647122191516e-12
AT2G15910	5.44301173365431e-12
AT1G51300	2.15716657249286e-12
AT5G11870	4.21071922133619e-13
AT5G14610	1.32258868015968e-11
AT3G08405	9.57883009581249e-13
AT1G76050	2.53824154021252e-12
AT1G72520	2.22208475674718e-12
